ticker,cap_tier,feature,state,mu,sigma,occupancy_pct,sort_by
GT,mid,absolute return,0,0.0117170950722963,0.008749770008668547,79.51490356516658,sigma
GT,mid,absolute return,1,0.04125989150743912,0.02812058413415768,20.48509643483343,sigma
GT,mid,20-day return,0,-0.07344214018246258,0.08196192133197076,54.93863237872589,mean
GT,mid,20-day return,1,0.10828809623105204,0.09118187927875467,45.06136762127411,mean
GT,mid,60-day return,0,-0.10039216184988473,0.12860466208591456,61.163062536528344,mean
GT,mid,60-day return,1,0.2210660552306201,0.15033344018985342,38.836937463471656,mean
GT,mid,100-day return,0,-0.1513791436608443,0.14199023304539193,51.987142022209234,mean
GT,mid,100-day return,1,0.24444104020887616,0.2072661600973785,48.012857977790766,mean
M,mid,daily return,0,0.00030078730679028735,0.01732544916250343,79.281122150789,sigma
M,mid,daily return,1,0.0015213932122856585,0.055196601265096554,20.718877849210987,sigma
M,mid,rolling volatility,0,0.01677666957001902,0.0048319371810299746,60.81239041496202,sigma
M,mid,rolling volatility,1,0.039267838126350915,0.014622757536247876,39.18760958503799,sigma
M,mid,absolute return,0,0.012321887537362745,0.009215092606128062,83.89830508474576,sigma
M,mid,absolute return,1,0.04904452948926866,0.03519027967508036,16.101694915254235,sigma
M,mid,20-day return,0,0.0012000530142131753,0.22431239153297794,30.070134424313267,mean
M,mid,20-day return,1,0.015345704354495901,0.056822973941559295,69.92986557568673,mean
M,mid,60-day return,0,-0.09844991589145353,0.11549142425504356,56.13676212741087,mean
M,mid,60-day return,1,0.19577553800819666,0.25838403707517527,43.86323787258913,mean
M,mid,100-day return,0,-0.11429061142992777,0.18105004556377505,66.97837521917008,mean
M,mid,100-day return,1,0.3701943760300375,0.3042791749193052,33.021624780829924,mean
KSS,mid,daily return,0,0.0006621537732493932,0.01648621454514217,83.43074225599065,sigma
KSS,mid,daily return,1,-0.0004908795563834721,0.05919537728296085,16.569257744009352,sigma
KSS,mid,rolling volatility,0,0.017011500402257605,0.0056624057030277295,69.14085330216247,sigma
KSS,mid,rolling volatility,1,0.041755614809695786,0.017583240868947712,30.85914669783752,sigma
KSS,mid,absolute return,0,0.011769598744212564,0.00930984373113144,85.03798947983636,sigma
KSS,mid,absolute return,1,0.05051571155196051,0.03777604018059248,14.962010520163647,sigma
KSS,mid,20-day return,0,-0.0038616087107654754,0.04510836529222313,56.779661016949156,mean
KSS,mid,20-day return,1,0.0216427821951149,0.1847232150260276,43.22033898305085,mean
KSS,mid,60-day return,0,0.005777924226085892,0.07521619262976968,62.09818819403857,mean
KSS,mid,60-day return,1,0.03872610166523363,0.3490804371572521,37.90181180596143,mean
KSS,mid,100-day return,0,0.009481544975336006,0.09863158317561453,67.79661016949152,mean
KSS,mid,100-day return,1,0.0776975404396777,0.5271780510289811,32.20338983050847,mean
AEO,mid,daily return,0,0.0012056226973219599,0.018871026316571598,84.48275862068965,sigma
AEO,mid,daily return,1,-0.0013143247885068446,0.04916275898221351,15.517241379310345,sigma
AEO,mid,rolling volatility,0,0.019920108404637985,0.004814329220638334,70.22209234365869,sigma
AEO,mid,rolling volatility,1,0.03772300391125511,0.011733698815878362,29.777907656341323,sigma
AEO,mid,absolute return,0,0.012519838022425485,0.008960864335301582,82.6125073056692,sigma
AEO,mid,absolute return,1,0.04251200902733841,0.028153433654901118,17.3874926943308,sigma
AEO,mid,20-day return,0,-0.06728907858001143,0.07297486228934622,54.8801870251315,mean
AEO,mid,20-day return,1,0.10349321270903274,0.08851012048281559,45.1198129748685,mean
AEO,mid,60-day return,0,-0.11438682526736423,0.11202497747692465,58.29924021040327,mean
AEO,mid,60-day return,1,0.23805186307584136,0.14280006386216185,41.700759789596724,mean
AEO,mid,100-day return,0,-0.16955038429691327,0.12430377232943794,54.266510812390415,mean
AEO,mid,100-day return,1,0.32514579191779924,0.2392804059861989,45.733489187609585,mean
RL,mid,daily return,0,0.0005997882294595085,0.015199374421001785,87.84336645236704,sigma
RL,mid,daily return,1,-0.00013738905529417692,0.04378157378171421,12.156633547632962,sigma
RL,mid,rolling volatility,0,0.014921607044109069,0.004478925309620945,68.03039158386909,sigma
RL,mid,rolling volatility,1,0.03059310056880474,0.009866416960905407,31.969608416130917,sigma
RL,mid,absolute return,0,0.010061406117717215,0.007489386917701973,85.50555230859148,sigma
RL,mid,absolute return,1,0.03549454158231016,0.025182515813764704,14.494447691408533,sigma
RL,mid,20-day return,0,-0.050012063834031444,0.06299399618627491,57.481005260081815,mean
RL,mid,20-day return,1,0.08603456259966201,0.0609489319106676,42.51899473991818,mean
RL,mid,60-day return,0,-0.09885794349099515,0.0944771673484905,47.369959088252486,mean
RL,mid,60-day return,1,0.13234684303936925,0.10421637789265203,52.630040911747514,mean
RL,mid,100-day return,0,-0.11384122379668048,0.10293948941719365,50.35067212156633,mean
RL,mid,100-day return,1,0.18268323113009446,0.14166441289673679,49.64932787843367,mean
BBY,mid,daily return,0,0.0010947694003304457,0.017042174689486888,94.0677966101695,sigma
BBY,mid,daily return,1,-0.003376397475523292,0.05892761852510957,5.932203389830509,sigma
BBY,mid,rolling volatility,0,0.016675952077024922,0.004272821377411541,68.4395090590298,sigma
BBY,mid,rolling volatility,1,0.033337613792957084,0.01043266151839273,31.560490940970194,sigma
BBY,mid,absolute return,0,0.012384636248933984,0.009255748960969704,91.40853302162478,sigma
BBY,mid,absolute return,1,0.04620680118644208,0.03432814542742663,8.59146697837522,sigma
BBY,mid,20-day return,0,-0.05949371313579196,0.0737761052872679,55.4646405610754,mean
BBY,mid,20-day return,1,0.09842718360328864,0.07238209608648596,44.5353594389246,mean
BBY,mid,60-day return,0,-0.10657742607754747,0.10693453442931897,53.506721215663354,mean
BBY,mid,60-day return,1,0.19674422858953566,0.15245501810607157,46.493278784336646,mean
BBY,mid,100-day return,0,-0.10654363880816214,0.12131495490781205,59.46814728229106,mean
BBY,mid,100-day return,1,0.2944721784261964,0.22819517803085443,40.531852717708944,mean
URBN,mid,daily return,0,7.283896109253097e-05,0.017787764486452702,84.54120397428404,sigma
URBN,mid,daily return,1,0.0015764103025585822,0.049813281716433205,15.458796025715957,sigma
URBN,mid,rolling volatility,0,0.017911081812794206,0.004903657081154441,63.939216832261835,sigma
URBN,mid,rolling volatility,1,0.03606753612594919,0.01025866641561339,36.060783167738165,sigma
URBN,mid,absolute return,0,0.012040862744422424,0.009010368563457563,84.01519579193454,sigma
URBN,mid,absolute return,1,0.04257275021845494,0.02920961589302843,15.984804208065459,sigma
URBN,mid,20-day return,0,-0.053888904174108916,0.07257478145851526,63.559322033898304,mean
URBN,mid,20-day return,1,0.11148637958314311,0.08077342739451183,36.440677966101696,mean
URBN,mid,60-day return,0,-0.11079627396076278,0.10124051784198322,59.7895967270602,mean
URBN,mid,60-day return,1,0.20122135104063793,0.12825185099436157,40.2104032729398,mean
URBN,mid,100-day return,0,-0.18213585048002642,0.11000396622839638,48.71420222092343,mean
URBN,mid,100-day return,1,0.22908373316802935,0.18996920966023578,51.28579777907656,mean
XRAY,mid,daily return,0,0.0005200335366821992,0.011678503581570493,85.21332554061952,sigma
XRAY,mid,daily return,1,-0.001336020760390437,0.03408208452673339,14.78667445938048,sigma
XRAY,mid,rolling volatility,0,0.01160113806109711,0.003633485009520459,77.177089421391,sigma
XRAY,mid,rolling volatility,1,0.026576548939362336,0.009016149552169074,22.822910578609,sigma
XRAY,mid,absolute return,0,0.007974871259671987,0.006220198703317405,87.87258912916424,sigma
XRAY,mid,absolute return,1,0.02867264521920976,0.02114018859380239,12.127410870835769,sigma
XRAY,mid,20-day return,0,0.0009171370843588619,0.10466265551777501,40.911747516072474,mean
XRAY,mid,20-day return,1,0.0044988233762484975,0.02959527377642908,59.088252483927526,mean
XRAY,mid,60-day return,0,-0.10340856091059121,0.08487682601420138,41.11630625365284,mean
XRAY,mid,60-day return,1,0.08656696756376991,0.07973942349608935,58.88369374634716,mean
XRAY,mid,100-day return,0,-0.15037616672478463,0.09303856998218205,36.206896551724135,mean
XRAY,mid,100-day return,1,0.10875217535664576,0.11109679893381594,63.793103448275865,mean
EQT,mid,daily return,0,0.0003691367715975484,0.017362899581440733,61.776738749269434,sigma
EQT,mid,daily return,1,0.0009808506250698755,0.039607735084334385,38.223261250730566,sigma
EQT,mid,rolling volatility,0,0.016875737226622885,0.004541242047192793,59.234365867913496,sigma
EQT,mid,rolling volatility,1,0.035487334756186366,0.012537893629514008,40.7656341320865,sigma
EQT,mid,absolute return,0,0.011787267327987813,0.008826535425465624,77.14786674459381,sigma
EQT,mid,absolute return,1,0.039407251258570856,0.026548223895412875,22.852133255406194,sigma
EQT,mid,20-day return,0,0.0013731263483375002,0.0654246842658953,78.37521917007598,mean
EQT,mid,20-day return,1,0.045841948526881865,0.2406678457568905,21.62478082992402,mean
EQT,mid,60-day return,0,0.0008841695429920396,0.15762711415173647,96.17182933956751,mean
EQT,mid,60-day return,1,0.8547756046710666,0.37259785070585305,3.828170660432496,mean
EQT,mid,100-day return,0,-0.16452011302017505,0.12512109062075077,46.90239625949737,mean
EQT,mid,100-day return,1,0.25469416035023684,0.26214305181731445,53.09760374050263,mean
SON,mid,daily return,0,0.0006128263522804887,0.010270934716058468,89.56750438340151,sigma
SON,mid,daily return,1,-0.0009182927663668657,0.029897010499814147,10.43249561659848,sigma
SON,mid,rolling volatility,0,0.01064016677890371,0.003390258732539729,86.70368205727644,sigma
SON,mid,rolling volatility,1,0.024108281886992596,0.012488460689857941,13.296317942723554,sigma
SON,mid,absolute return,0,0.00702351347616021,0.005462986224833264,89.62594973699592,sigma
SON,mid,absolute return,1,0.024606550494757164,0.017413467471210513,10.37405026300409,sigma
SON,mid,20-day return,0,-0.03323809248402662,0.03681651950935402,45.06136762127411,mean
SON,mid,20-day return,1,0.0410664925919805,0.036363623689560566,54.93863237872589,mean
SON,mid,60-day return,0,-0.0449278186475018,0.052836472253390096,46.464056107539456,mean
SON,mid,60-day return,1,0.0781683089247705,0.05062641958456486,53.535943892460544,mean
SON,mid,100-day return,0,-0.04323563808638666,0.05887929192975097,48.86031560490941,mean
SON,mid,100-day return,1,0.11021616543062981,0.057791640804845994,51.13968439509059,mean
BB,small,daily return,0,-0.0012975831025881833,0.022751566509327033,92.16832261835184,sigma
BB,small,daily return,1,0.007089021067284398,0.08100607456922758,7.831677381648158,sigma
BB,small,rolling volatility,0,0.02527623605688547,0.007779881736424799,80.65458796025716,sigma
BB,small,rolling volatility,1,0.055903603100721705,0.022451079300573218,19.34541203974284,sigma
BB,small,absolute return,0,0.016004361742695795,0.012255936953269701,88.5447106954997,sigma
BB,small,absolute return,1,0.06448714820388941,0.04893631702325971,11.455289304500292,sigma
BB,small,20-day return,0,-0.08523546900942515,0.0976917096924916,67.85505552308592,mean
BB,small,20-day return,1,0.1693202122478256,0.19113302745611158,32.144944476914084,mean
BB,small,60-day return,0,-0.16657459859978715,0.1332810480550821,66.16014026884862,mean
BB,small,60-day return,1,0.2819411733337971,0.31593726810448836,33.83985973115137,mean
BB,small,100-day return,0,-0.21375763429271702,0.15689479438305642,64.61133839859731,mean
BB,small,100-day return,1,0.32769381378799584,0.3586108012083849,35.38866160140269,mean
GRMN,small,daily return,0,0.0006430588491923205,0.01175313705552168,93.01578024547048,sigma
GRMN,small,daily return,1,0.0009572903166727641,0.035710385446572235,6.984219754529515,sigma
GRMN,small,rolling volatility,0,0.012475730810905099,0.0038528201478600704,74.25482174167153,sigma
GRMN,small,rolling volatility,1,0.023592722080221364,0.007485149632908326,25.745178258328462,sigma
GRMN,small,absolute return,0,0.007923176877738388,0.006086611142509835,87.37580362361193,sigma
GRMN,small,absolute return,1,0.027763646338883403,0.019774235038436935,12.624196376388078,sigma
GRMN,small,20-day return,0,-0.03401474678559536,0.0461550449857658,55.639976621858565,mean
GRMN,small,20-day return,1,0.07084606004385219,0.05130234439300633,44.36002337814144,mean
GRMN,small,60-day return,0,-0.06103034704795803,0.07692796056723335,50.87668030391583,mean
GRMN,small,60-day return,1,0.14001812575087136,0.08524320728453721,49.12331969608416,mean
GRMN,small,100-day return,0,-0.08684357275459183,0.08718611847996319,44.710695499707775,mean
GRMN,small,100-day return,1,0.1830286495091311,0.10142251662924649,55.289304500292225,mean
PLUG,small,daily return,0,-0.0028404474340861796,0.033759732590805315,85.97311513734658,sigma
PLUG,small,daily return,1,0.022705236503137518,0.11755181139888644,14.026884862653418,sigma
PLUG,small,rolling volatility,0,0.037190848453396035,0.011767510089258484,76.30040911747517,sigma
PLUG,small,rolling volatility,1,0.08851126608556427,0.03494389899475574,23.69959088252484,sigma
PLUG,small,absolute return,0,0.024578907103428686,0.019207216554109487,86.3530099357101,sigma
PLUG,small,absolute return,1,0.09764181360234982,0.07826512479619095,13.646990064289888,sigma
PLUG,small,20-day return,0,-0.06692799276638263,0.13048793500310416,76.32963179427236,mean
PLUG,small,20-day return,1,0.356448589397605,0.4768004597993363,23.670368205727645,mean
PLUG,small,60-day return,0,-0.1583054278667798,0.2144496050936599,73.64114552893045,mean
PLUG,small,60-day return,1,0.9957595881543452,1.0633032064094905,26.35885447106955,mean
PLUG,small,100-day return,0,-0.1640393734929541,0.2779843779932612,80.12857977790766,mean
PLUG,small,100-day return,1,2.225661152206859,2.495935599299354,19.871420222092343,mean
RIG,small,daily return,0,-0.0014449457986169569,0.024568924685742514,72.58912916423145,sigma
RIG,small,daily return,1,0.00505448393359955,0.0702276137942062,27.41087083576856,sigma
RIG,small,rolling volatility,0,0.02269038243978558,0.007566962614040606,59.67270601987143,sigma
RIG,small,rolling volatility,1,0.05209406274636351,0.02380649407452203,40.32729398012858,sigma
RIG,small,absolute return,0,0.015975840737860392,0.012064447446817525,79.8947983635301,sigma
RIG,small,absolute return,1,0.059616169546588195,0.045824259651046355,20.1052016364699,sigma
RIG,small,20-day return,0,-0.03886606501395241,0.08778085732277825,69.520748100526,mean
RIG,small,20-day return,1,0.10751704346838761,0.31731456415824044,30.47925189947399,mean
RIG,small,60-day return,0,-0.06970750173954066,0.14643285395395658,71.09877264757452,mean
RIG,small,60-day return,1,0.2506106224049746,0.6581642514437454,28.901227352425487,mean
RIG,small,100-day return,0,-0.1136381742933155,0.1864260019326319,74.4301578024547,mean
RIG,small,100-day return,1,0.4243895221459487,0.859483892432627,25.569842197545295,mean
IMAX,small,daily return,0,-0.0003030886696953678,0.01949567736959161,90.97019286966686,sigma
IMAX,small,daily return,1,0.005077108604113729,0.06216759444440337,9.029807130333138,sigma
IMAX,small,rolling volatility,0,0.018480433586546496,0.005173113058172543,73.99181765049678,sigma
IMAX,small,rolling volatility,1,0.039313300305313256,0.020263262309461176,26.008182349503215,sigma
IMAX,small,absolute return,0,0.012436484808387204,0.009388652526180298,85.71011104617183,sigma
IMAX,small,absolute return,1,0.043645880398655926,0.035464972293493865,14.28988895382817,sigma
IMAX,small,20-day return,0,-0.0896707435864802,0.07856766320798729,43.191116306253654,mean
IMAX,small,20-day return,1,0.08127237074909241,0.0800860520819995,56.808883693746346,mean
IMAX,small,60-day return,0,-0.14296307909651593,0.12836814337208927,43.74634716540035,mean
IMAX,small,60-day return,1,0.14447565718325106,0.1459421525299877,56.253652834599656,mean
IMAX,small,100-day return,0,-0.0485640009000415,0.08601340050462906,56.5166569257744,mean
IMAX,small,100-day return,1,0.1395597448809345,0.3401871229634426,43.4833430742256,mean
NOK,small,daily return,0,0.0003050997903708722,0.016678380847672366,86.58679135008767,sigma
NOK,small,daily return,1,-0.00047566659746903645,0.057520197407859644,13.413208649912331,sigma
NOK,small,rolling volatility,0,0.017364629171554572,0.004715514233435694,74.02104032729399,sigma
NOK,small,rolling volatility,1,0.039588720772148873,0.01603013156459028,25.97895967270602,sigma
NOK,small,absolute return,0,0.011897826593478347,0.009160385785978506,87.28813559322035,sigma
NOK,small,absolute return,1,0.046154171834440726,0.03717376577597421,12.711864406779661,sigma
NOK,small,20-day return,0,-0.001432980189460008,0.04471442081392531,61.60140268848626,mean
NOK,small,20-day return,1,0.008317427031306644,0.18115937956644054,38.39859731151373,mean
NOK,small,60-day return,0,-0.06605495647682491,0.0825440620820829,59.46814728229106,mean
NOK,small,60-day return,1,0.11115314745649671,0.28057282230803343,40.531852717708944,mean
NOK,small,100-day return,0,-0.09886698735446159,0.11118964130198106,68.08883693746347,mean
NOK,small,100-day return,1,0.2294237805091941,0.362458557512879,31.91116306253653,mean
SIRI,small,daily return,0,0.00034551829378578564,0.012826381299210264,81.26826417299824,sigma
SIRI,small,daily return,1,0.0025113138532289695,0.039663678775890145,18.731735827001753,sigma
SIRI,small,rolling volatility,0,0.01292112943239005,0.004108170798486748,70.39742840444184,sigma
SIRI,small,rolling volatility,1,0.0292946687762626,0.01449227609750108,29.602571595558153,sigma
SIRI,small,absolute return,0,0.009195604135258169,0.007148513653113442,86.06078316773817,sigma
SIRI,small,absolute return,1,0.03410349350087323,0.027479720382512146,13.939216832261836,sigma
SIRI,small,20-day return,0,-0.0013003720531074574,0.035074824997769476,63.383985973115145,mean
SIRI,small,20-day return,1,0.037638094336285115,0.12709654866058398,36.61601402688486,mean
SIRI,small,60-day return,0,-0.05253261954271908,0.09233258244346441,52.30859146697837,mean
SIRI,small,60-day return,1,0.14272230909040312,0.09937683417770342,47.69140853302162,mean
SIRI,small,100-day return,0,0.05133449912488151,0.07140249654438133,63.82232612507306,mean
SIRI,small,100-day return,1,0.09338773108696946,0.27025548692102114,36.17767387492694,mean
XRX,small,daily return,0,0.0009070845977704009,0.015285654991232571,87.40502630040912,sigma
XRX,small,daily return,1,-0.0023958789934803324,0.046875129490339104,12.594973699590884,sigma
XRX,small,rolling volatility,0,0.016015872881200197,0.0046185098753829526,77.7615429573349,sigma
XRX,small,rolling volatility,1,0.03420061357184329,0.01386596373383758,22.238457042665107,sigma
XRX,small,absolute return,0,0.01043256451130236,0.007965467100563981,86.09000584453536,sigma
XRX,small,absolute return,1,0.03743658083352145,0.028075883940656268,13.909994155464641,sigma
XRX,small,20-day return,0,-0.005363420155681193,0.1692027513653479,26.563413208649912,mean
XRX,small,20-day return,1,0.010548140194165315,0.04837447889426451,73.4365867913501,mean
XRX,small,60-day return,0,-0.08082651554813497,0.10311236173645746,60.37405026300409,mean
XRX,small,60-day return,1,0.14953190089903645,0.10585308526600064,39.625949736995906,mean
XRX,small,100-day return,0,-0.07461521578045376,0.1306815072365097,68.03039158386909,mean
XRX,small,100-day return,1,0.22401560407216403,0.11258546132045766,31.969608416130917,mean
GME,small,daily return,0,-0.0007658893724982254,0.024038695289824528,88.72004675628288,sigma
GME,small,daily return,1,0.0206053821582357,0.1518986311421718,11.279953243717125,sigma
GME,small,rolling volatility,0,0.02221115489485629,0.006888394378903496,72.32612507305669,sigma
GME,small,rolling volatility,1,0.07731593067899875,0.06674029507883446,27.67387492694331,sigma
GME,small,absolute return,0,0.016984164576473355,0.013679105341304862,87.60958503798948,sigma
GME,small,absolute return,1,0.09640068110288214,0.11675811013916616,12.39041496201052,sigma
GME,small,20-day return,0,-0.012666107418681303,0.13566049937224978,94.73991817650497,mean
GME,small,20-day return,1,1.0632460062169984,2.0351664453803338,5.260081823495033,mean
GME,small,60-day return,0,-0.022683250816299492,0.21554632081715797,93.68790181180596,mean
GME,small,60-day return,1,3.2263488069145287,4.6010430352286145,6.312098188194039,mean
GME,small,100-day return,0,-0.05929198376486486,0.22642567450485707,90.15195791934542,mean
GME,small,100-day return,1,4.48563674518275,5.860667215193945,9.848042080654588,mean
DDS,small,daily return,0,0.00048363469673193954,0.01869950377040421,83.57685563997663,sigma
DDS,small,daily return,1,0.004921905541291056,0.0636573247440786,16.42314436002338,sigma
DDS,small,rolling volatility,0,0.019531725633243267,0.006254678013627788,64.31911163062537,sigma
DDS,small,rolling volatility,1,0.044557479416455534,0.01823845202252787,35.680888369374635,sigma
DDS,small,absolute return,0,0.013537886801637878,0.010494249408845092,84.39509059029807,sigma
DDS,small,absolute return,1,0.05489827258974672,0.041119480622342865,15.604909409701929,sigma
DDS,small,20-day return,0,-0.051709496068048914,0.08739504950999977,62.62419637638808,mean
DDS,small,20-day return,1,0.1557235689761322,0.1173569234688337,37.37580362361192,mean
DDS,small,60-day return,0,-0.08968572281323067,0.10858664799462128,49.4447691408533,mean
DDS,small,60-day return,1,0.2475133202804583,0.25159977158589397,50.5552308591467,mean
DDS,small,100-day return,0,-0.032694663981818535,0.13909001047750685,63.50087668030392,mean
DDS,small,100-day return,1,0.458306081028105,0.4628315611841695,36.49912331969609,mean
NTGR,small,daily return,0,0.0005341746332512072,0.01686422112354578,92.51899473991818,sigma
NTGR,small,daily return,1,-0.001151660494845892,0.05932678059610117,7.481005260081823,sigma
NTGR,small,rolling volatility,0,0.016771327550932764,0.004762147279407894,66.94915254237289,sigma
NTGR,small,rolling volatility,1,0.034548240814102085,0.010093163573609046,33.05084745762712,sigma
NTGR,small,absolute return,0,0.012023771271114581,0.009156507208744962,90.7364114552893,sigma
NTGR,small,absolute return,1,0.04748273836106523,0.03496778778281593,9.263588544710695,sigma
NTGR,small,20-day return,0,-0.054201308276204535,0.06685308261102955,64.81589713617767,mean
NTGR,small,20-day return,1,0.1130359505851357,0.08936844020871083,35.184102863822325,mean
NTGR,small,60-day return,0,-0.11305895413092991,0.0929286178801503,57.83167738164816,mean
NTGR,small,60-day return,1,0.18143400473822135,0.12470088955555168,42.16832261835184,mean
NTGR,small,100-day return,0,-0.09902625175477618,0.11426640179128777,68.52717708942139,mean
NTGR,small,100-day return,1,0.2630263528478197,0.16260825241493032,31.472822910578607,mean
HIMX,small,daily return,0,-0.0012555274433423838,0.023969007558173185,83.72296902396259,sigma
HIMX,small,daily return,1,0.009067471783620202,0.06479492687718734,16.277030976037405,sigma
HIMX,small,rolling volatility,0,0.02508251702575626,0.006312062901760804,62.53652834599649,sigma
HIMX,small,rolling volatility,1,0.047484024632841786,0.012196567931239948,37.463471654003506,sigma
HIMX,small,absolute return,0,0.016098826073029752,0.012058964309578639,82.26183518410286,sigma
HIMX,small,absolute return,1,0.056773574470646695,0.03767988399669112,17.738164815897136,sigma
HIMX,small,20-day return,0,-0.06868973176396613,0.10178042162918245,70.89421390999415,mean
HIMX,small,20-day return,1,0.2351680783454207,0.16225049124053983,29.105786090005843,mean
HIMX,small,60-day return,0,-0.15345584327714948,0.12715720363116606,56.779661016949156,mean
HIMX,small,60-day return,1,0.37911086676377104,0.36818469730025005,43.22033898305085,mean
HIMX,small,100-day return,0,-0.13298322285050665,0.18259604080672143,69.84219754529515,mean
HIMX,small,100-day return,1,0.7516665420077921,0.5860932957608344,30.15780245470485,mean
SCVL,small,daily return,0,0.0002132821176406921,0.020633232635424048,91.55464640561075,sigma
SCVL,small,daily return,1,0.005458829851726512,0.06524088257205998,8.445353594389246,sigma
SCVL,small,rolling volatility,0,0.019938014322096253,0.0053646364731180325,69.34541203974284,sigma
SCVL,small,rolling volatility,1,0.040149275425553424,0.016464804802260324,30.654587960257157,sigma
SCVL,small,absolute return,0,0.013678049767400889,0.010401064556139608,86.49912331969608,sigma
SCVL,small,absolute return,1,0.048152687549049944,0.03673290914312683,13.500876680303916,sigma
SCVL,small,20-day return,0,-0.056511608725930314,0.0775534740147732,62.82875511396844,mean
SCVL,small,20-day return,1,0.12813498098763032,0.09658796729259207,37.17124488603156,mean
SCVL,small,60-day return,0,-0.0957230640027626,0.11294112660412932,54.178842781998824,mean
SCVL,small,60-day return,1,0.19680223557849982,0.13711456421102014,45.82115721800117,mean
SCVL,small,100-day return,0,-0.14106853576619172,0.11831471217819955,46.639392168322615,mean
SCVL,small,100-day return,1,0.2545148762644496,0.18773058900159442,53.360607831677385,mean
CATO,small,daily return,0,0.0005942206637645684,0.01742640559349058,89.04149620105201,sigma
CATO,small,daily return,1,-0.002029875296066734,0.04923811376879391,10.958503798947984,sigma
CATO,small,rolling volatility,0,0.0171489900642959,0.004395948001704076,66.27703097603741,sigma
CATO,small,rolling volatility,1,0.03344732650743862,0.009409331679991096,33.7229690239626,sigma
CATO,small,absolute return,0,0.012370194527474412,0.00916999343920092,88.80771478667447,sigma
CATO,small,absolute return,1,0.042398379538034686,0.02900563931928652,11.19228521332554,sigma
CATO,small,20-day return,0,-0.06739079615074842,0.06401490105035919,51.28579777907656,mean
CATO,small,20-day return,1,0.07519877394051766,0.08278515924643029,48.71420222092343,mean
CATO,small,60-day return,0,-0.08171647667166715,0.10346624869968428,71.06954997077733,mean
CATO,small,60-day return,1,0.2251752121404188,0.17667992541427452,28.930450029222676,mean
CATO,small,100-day return,0,-0.12338054440174988,0.13485979584010885,63.793103448275865,mean
CATO,small,100-day return,1,0.2771173676417168,0.24400015885453147,36.206896551724135,mean
HCSG,small,daily return,0,0.0004296364866682381,0.01416186426275855,94.41846873173583,sigma
HCSG,small,daily return,1,-0.001272410039988299,0.053331016139033835,5.581531268264173,sigma
HCSG,small,rolling volatility,0,0.013651766124887763,0.00422715227089591,75.39450613676213,sigma
HCSG,small,rolling volatility,1,0.030743424972324577,0.011808087025938465,24.605493863237875,sigma
HCSG,small,absolute return,0,0.009785511636463835,0.007575354041294858,90.97019286966686,sigma
HCSG,small,absolute return,1,0.039325113122669085,0.03012075243450167,9.029807130333138,sigma
HCSG,small,20-day return,0,-0.0786323499669636,0.06048259764160104,32.96317942723553,mean
HCSG,small,20-day return,1,0.04536098401346572,0.05309581205487178,67.03682057276447,mean
HCSG,small,60-day return,0,-0.12246367344172915,0.08729180698089697,37.14202220923436,mean
HCSG,small,60-day return,1,0.08520225803219626,0.07236872710636352,62.85797779076563,mean
HCSG,small,100-day return,0,-0.20481129438035206,0.09279777146915702,24.430157802454705,mean
HCSG,small,100-day return,1,0.08758536899390516,0.1046792903593555,75.5698421975453,mean
NBTB,small,daily return,0,0.00045806720992457115,0.013499352853873057,88.74926943308007,sigma
NBTB,small,daily return,1,0.0006240838741997784,0.035974643026544205,11.250730566919929,sigma
NBTB,small,rolling volatility,0,0.01310323658255857,0.0035074410349533393,84.01519579193454,sigma
NBTB,small,rolling volatility,1,0.029529899514382268,0.010427860810244941,15.984804208065459,sigma
NBTB,small,absolute return,0,0.009091032782983925,0.006739264116278294,88.13559322033898,sigma
NBTB,small,absolute return,1,0.03017444895674691,0.01983883351263333,11.864406779661017,sigma
NBTB,small,20-day return,0,-0.048408660037054976,0.040361002659106936,43.27878433664524,mean
NBTB,small,20-day return,1,0.050942736758195405,0.043414789305033674,56.72121566335476,mean
NBTB,small,60-day return,0,-0.06078898077524673,0.058651194376485964,48.655756867329046,mean
NBTB,small,60-day return,1,0.09480013365497082,0.06837283546020372,51.344243132670954,mean
NBTB,small,100-day return,0,-0.057308440877038506,0.07403101147144416,50.87668030391583,mean
NBTB,small,100-day return,1,0.12717316403456524,0.09042428054197113,49.12331969608416,mean
MTRN,small,daily return,0,0.00016989058588350132,0.01806002834871452,91.291642314436,sigma
MTRN,small,daily return,1,0.0056608144964120696,0.056415925676774364,8.708357685563998,sigma
MTRN,small,rolling volatility,0,0.018318637824611142,0.005224394617065869,77.06019871420222,sigma
MTRN,small,rolling volatility,1,0.038631701047531455,0.012720336669425111,22.939801285797778,sigma
MTRN,small,absolute return,0,0.011845093336676576,0.008882273068710677,86.32378725891292,sigma
MTRN,small,absolute return,1,0.04198001462819878,0.030789579628840567,13.676212741087085,sigma
MTRN,small,20-day return,0,-0.04665934591244288,0.0687180362622615,63.5885447106955,mean
MTRN,small,20-day return,1,0.12141371142118625,0.08110958228982897,36.4114552893045,mean
MTRN,small,60-day return,0,-0.09104968743688387,0.09765547620611825,49.59088252483927,mean
MTRN,small,60-day return,1,0.1786565580252777,0.12725075586388634,50.40911747516073,mean
MTRN,small,100-day return,0,-0.06413056806173409,0.12539303555863798,59.40970192869667,mean
MTRN,small,100-day return,1,0.263517262186676,0.15469317390918869,40.59029807130333,mean
